"wavelength","measurement"
380,0.000228976146523579
381,0.00026426595511627
382,4.94001890616066e-05
383,0.000109092370271623
384,0.000256856225596789
385,0.000154931788790423
386,0.000146513418202024
387,0.000390856043231913
388,0.000418141080800184
389,0.000373319283303728
390,0.000258196894958717
391,0.00028769669643223
392,0.000120202664000821
393,0.000279210374541678
394,0.000214969484689906
395,0.000268738686106442
396,0.000184623745913042
397,0.000191474484479501
398,0.000198325223045959
399,0.000205175961612417
400,0.000310305538957657
401,0.000239375848683174
402,0.000178244812560403
403,0.00021745640188553
404,0.000224218940740439
405,0.000331021942758282
406,0.000227603623389659
407,0.000257432212172687
408,0.000246552628426717
409,0.000267513758416303
410,0.000227775227757896
411,0.000271482243129988
412,0.000286405444777468
413,0.000487230818328412
414,0.000258176553343019
415,0.000164371820880757
416,0.000366505509081319
417,0.000196823920313357
418,0.000328651793971126
419,0.000315481346913323
420,0.000302065889654243
421,0.000235996351300225
422,0.000367846347089878
423,0.00034272132570533
424,0.000395645593104194
425,0.000263126681548079
426,0.000378061877183732
427,0.000264349723019909
428,0.000344517538211944
429,0.000355628990634859
430,0.000371592576343162
431,0.000441312422733804
432,0.000276387572719389
433,0.000350214169467041
434,0.000386136702932118
435,0.000358182270935715
436,0.000239810944932074
437,0.000274932013841998
438,0.000310053082751922
439,0.000345174151661846
440,0.00029462482798285
441,0.000340433728850465
442,0.000357674619013118
443,0.000317878641770781
444,0.000307449013602635
445,0.00029701938543449
446,0.000286589757266345
447,0.000126662974726523
448,0.000441406058329094
449,0.000224840894884776
450,0.00020270346321751
451,0.000284789639233168
452,0.000283114589667529
453,0.000281439540101891
454,0.000279764490536252
455,0.000288788756244631
456,0.000203604843179521
457,0.000294774729380887
458,0.000310361793689711
459,0.000286655877186398
460,0.000266560544492002
461,0.000329370612838389
462,0.000371589001496626
463,0.000243682405211416
464,0.000289124227158665
465,0.000358382768369905
466,0.000376524368743635
467,0.000338194844893983
468,0.000409541836605039
469,0.000458862974630798
470,0.000452009558244106
471,0.000466602738905576
472,0.00049539375894147
473,0.000566933559759329
474,0.00063179950924464
475,0.00068139932993796
476,0.000714391172815919
477,0.000803994658889745
478,0.000893598144963571
479,0.000983201631037397
480,0.00110145212719944
481,0.00127064187841958
482,0.00141029542924894
483,0.00154697196536567
484,0.00167975689404915
485,0.00192237156453116
486,0.00221133152298222
487,0.0024989861640919
488,0.00279905063382156
489,0.0031809988053286
490,0.00348855248695014
491,0.00401098401525654
492,0.0047076170084001
493,0.00521191021410575
494,0.00593325142069662
495,0.00665198276054242
496,0.00755935580948717
497,0.00838145048840085
498,0.00961364854427491
499,0.0106203499135572
500,0.0121677180762504
501,0.0136654293788829
502,0.0155477935460383
503,0.0173590693343217
504,0.0190237387880817
505,0.0216595239242475
506,0.0234305398071237
507,0.0255877429085657
508,0.0278640532175731
509,0.0300202505044238
510,0.0317974673921903
511,0.0343481302453513
512,0.0361060226066516
513,0.0371869515334695
514,0.0390584485922151
515,0.0401398906143777
516,0.0411662229907032
517,0.0417557036296253
518,0.0416386193112162
519,0.0419206834832807
520,0.0414226041954695
521,0.040698259702641
522,0.0399739152098125
523,0.0392495707169839
524,0.0379992765820307
525,0.036621903832995
526,0.0353090183451986
527,0.0336450841685575
528,0.0322007668615176
529,0.0309083307495949
530,0.0293207941622028
531,0.0279379117715446
532,0.0266006342124512
533,0.0254824912846491
534,0.0242769007762071
535,0.0228786671775071
536,0.0220028529492587
537,0.0208014201566337
538,0.0197603715368818
539,0.0186423568944359
540,0.0178393121950524
541,0.016684054650703
542,0.0156593586743382
543,0.0147047198722822
544,0.0139469577514838
545,0.0130347812711371
546,0.0123068044247731
547,0.0115816793628945
548,0.010856554301016
549,0.0101314292391374
550,0.00937501716243063
551,0.00892547830012411
552,0.00830650487523472
553,0.00771852584206746
554,0.00726524403138348
555,0.00695046961749485
556,0.0064275053697957
557,0.00605595756854873
558,0.00568778645743093
559,0.00532246236838328
560,0.00503460442970337
561,0.00462676600587268
562,0.00438841443358274
563,0.00409812495230199
564,0.00387186097132398
565,0.00355216838306426
566,0.00334104461842178
567,0.00306267928075862
568,0.00302592226114624
569,0.0027557973596188
570,0.00260245341179862
571,0.00242043735694863
572,0.00226501580665225
573,0.00207863732796691
574,0.00200661676102114
575,0.00187226980088834
576,0.00176016821540921
577,0.00164806662993008
578,0.00153596504445095
579,0.00142386345897182
580,0.0013117618734927
581,0.00125173781947184
582,0.00116726145969
583,0.00109139946942951
584,0.00106059657679422
585,0.000985692450957832
586,0.000947431301549037
587,0.0008753511142214
588,0.000828047096101475
589,0.00078074307798155
590,0.000733439059861625
591,0.000680553456582765
592,0.000678990248442584
593,0.000620256126924758
594,0.000607585713942254
595,0.000569604835923889
596,0.000554064460952216
597,0.000552972751641655
598,0.000529716926852162
599,0.000425955729976468
600,0.000426037014009187
601,0.000393714164878675
602,0.000320064164294984
603,0.000356215972529411
604,0.000387012606322776
605,0.000363233363512029
606,0.000271508593340958
607,0.000396841131891814
608,0.000282307148819194
609,0.000314141393288285
610,0.0002957905262784
611,0.000228711897411737
612,0.000281418705628999
613,0.000246520097523122
614,0.000183141668366562
615,0.000224820788214965
616,0.00019338385955081
617,0.000167730556505052
618,0.000221128311702309
619,0.000198942393089553
620,0.00022173718430059
621,0.000151806353975265
622,0.000131072925643594
623,0.000186362412700933
624,0.000192348360806657
625,0.00019833430891238
626,0.000204320257018104
627,0.000205962073002183
628,0.000149818319977063
629,0.000160376424587542
630,0.000190681664790889
631,0.000170385624462695
632,0.000132076937430721
633,0.000178648543656248
634,0.000127979308472575
635,0.000142704982448623
636,0.000180334313272047
637,0.000133223386571365
638,0.000120555980230335
639,0.000102237646867553
640,0.000136325029791581
641,0.000141845899364147
642,0.000131745687414554
643,0.000112390245515149
644,9.3034803615744e-05
645,7.3679361716339e-05
646,0.00012138049749882
647,0.000118743468926263
648,0.00017512420165057
649,0.000159302159849103
650,0.000168689405408874
651,0.000129840799551291
652,0.000129961602128178
653,0.000140076328959011
654,9.88025988819977e-05
655,8.25382582632564e-05
656,0.0001557318317043
657,0.000110419326427323
658,0.000102362537858303
659,4.87616070597035e-05
660,9.21477097728285e-05
661,0.000118255082769145
662,0.000141875362187305
663,0.000111134158463623
664,0.000101208943077463
665,7.62401273539431e-05
666,0.000165697534309528
667,9.12127829994219e-05
668,0.000182311644246546
669,0.00010148468159076
670,0.000157606802055728
671,7.04827403796039e-05
672,0.000165651918983082
673,9.95807211160775e-05
674,0.000110886428963974
675,8.56688359776352e-05
676,0.000164907638800572
677,8.01394933865625e-05
678,0.000126309844924618
679,6.57124729964051e-05
680,0.000115117745724677
681,0.00013586234383076
682,0.000126865904618201
683,0.000106807629692474
684,0.000162867318116141
685,0.000115749566441347
686,0.000143354949940114
687,0.000117713766719098
688,0.000108181064577284
689,9.56874206388776e-05
690,0.000126379047678093
691,0.000111287789788337
692,0.000139520488820932
693,0.000172134945333044
694,0.000154174254950355
695,3.86671467815793e-05
696,0.000163681221652965
697,7.63426631193463e-05
698,0.000151782345106392
699,0.000141470875288182
700,0.000174535009381436
701,0.000174750927092421
702,6.75882285355056e-05
703,0.00021761337315315
704,0.000117723325318116
705,0.0001522528584721
706,6.99686466482808e-05
707,0.000115388565609207
708,0.000202949581474502
709,0.000175194641089189
710,0.000154149400745972
711,0.000151594253945934
712,0.00020027857456094
713,0.000210904518235772
714,0.000207484923216472
715,0.000222114875801036
716,0.000123376684188015
717,8.5309151980187e-05
718,0.000224298126431818
719,0.000159712989117411
720,0.000243921624917953
721,0.000186811091767961
722,0.000255498535367427
723,0.000247572013982712
724,0.000178079018873705
725,0.000184559477880226
726,0.00024096139268065
727,0.000202579764193684
728,0.000196474187265139
729,0.000191384332120814
730,0.000245780211878994
731,0.00024660377370883
732,0.000179629709655981
733,0.000235847416576675
734,0.000189745112702537
735,0.000290858947753562
736,0.000261005658803151
737,0.000258683743234443
738,0.000256361827665735
739,0.000254039912097027
740,0.000200110696861814
741,0.000198829781251114
742,0.000225537216794511
743,0.000252244652337909
744,0.000278952087881307
745,0.000259330937604615
746,0.000225713812404026
747,0.000207948996768553
748,0.000243979820891356
749,0.000348743000982923
750,0.000217308430045344
751,0.000281345272353986
752,0.000254399186922435
753,0.000191767943137843
754,0.00026073850891196
755,0.000269454628555929
756,0.000278170748199897
757,0.000286886867843866
758,0.000153854718896858
759,0.00021397522965288
760,0.000358766890677709
761,0.000267063144183303
762,0.000315953641676172
763,0.000374129815020123
764,0.000383754003842474
765,0.000198178051700075
766,0.00019383565810264
767,0.00025265730941041
768,0.000291384482533237
769,0.000354149750958804
770,0.000324984390406491
771,0.000323855681433244
772,0.000293444015940501
773,0.000307336013858569
774,0.000229428140749768
775,0.000323286126727323
776,0.00035856068696848
777,0.000363134858261701
778,0.000348774323820653
779,0.00028273731129956
780,0.000321966140134135
