-2.216746657,1.269886215,7.71475606,7.71475606
-2.209854444,1.27025198,7.714334459,7.714334459
-2.202962232,1.270623492,7.713906982,7.713906982
-2.19607002,1.271000843,7.713473547,7.713473547
-2.189177808,1.271384124,7.713034074,7.713034074
-2.182285596,1.271773428,7.71258848,7.71258848
-2.175393383,1.27216885,7.712136681,7.712136681
-2.168501171,1.272570485,7.711678594,7.711678594
-2.161608959,1.272978432,7.711214133,7.711214133
-2.154716747,1.27339279,7.710743211,7.710743211
-2.147824535,1.273813659,7.71026574,7.71026574
-2.140932322,1.274241141,7.709781632,7.709781632
-2.13404011,1.274675341,7.709290795,7.709290795
-2.127147898,1.275116364,7.708793139,7.708793139
-2.120255686,1.275564317,7.708288571,7.708288571
-2.113363473,1.276019308,7.707776998,7.707776998
-2.106471261,1.276481449,7.707258324,7.707258324
-2.099579049,1.276950852,7.706732453,7.706732453
-2.092686837,1.27742763,7.706199287,7.706199287
-2.085794625,1.2779119,7.705658729,7.705658729
-2.078902412,1.278403779,7.705110677,7.705110677
-2.0720102,1.278903387,7.704555031,7.704555031
-2.065117988,1.279410844,7.703991688,7.703991688
-2.058225776,1.279926275,7.703420544,7.703420544
-2.051333564,1.280449804,7.702841493,7.702841493
-2.044441351,1.280981559,7.702254429,7.702254429
-2.037549139,1.281521669,7.701659244,7.701659244
-2.030656927,1.282070264,7.701055828,7.701055828
-2.023764715,1.282627479,7.700444071,7.700444071
-2.016872503,1.283193448,7.69982386,7.69982386
-2.00998029,1.283768309,7.699195081,7.699195081
-2.003088078,1.284352201,7.698557619,7.698557619
-1.996195866,1.284945267,7.697911357,7.697911357
-1.989303654,1.28554765,7.697256178,7.697256178
-1.982411441,1.286159496,7.696591961,7.696591961
-1.975519229,1.286780955,7.695918585,7.695918585
-1.968627017,1.287412176,7.695235927,7.695235927
-1.961734805,1.288053314,7.694543864,7.694543864
-1.954842593,1.288704523,7.693842268,7.693842268
-1.94795038,1.289365963,7.693131012,7.693131012
-1.941058168,1.290037793,7.692409968,7.692409968
-1.934165956,1.290720176,7.691679004,7.691679004
-1.927273744,1.291413279,7.690937987,7.690937987
-1.920381532,1.292117269,7.690186784,7.690186784
-1.913489319,1.292832317,7.689425258,7.689425258
-1.906597107,1.293558597,7.688653272,7.688653272
-1.899704895,1.294296285,7.687870686,7.687870686
-1.892812683,1.29504556,7.687077359,7.687077359
-1.88592047,1.295806605,7.686273149,7.686273149
-1.879028258,1.296579602,7.68545791,7.68545791
-1.872136046,1.297364741,7.684631496,7.684631496
-1.865243834,1.298162211,7.683793759,7.683793759
-1.858351622,1.298972207,7.682944547,7.682944547
-1.851459409,1.299794924,7.68208371,7.68208371
-1.844567197,1.300630562,7.681211092,7.681211092
-1.837674985,1.301479324,7.680326538,7.680326538
-1.830782773,1.302341416,7.67942989,7.67942989
-1.823890561,1.303217047,7.678520988,7.678520988
-1.816998348,1.304106429,7.67759967,7.67759967
-1.810106136,1.305009778,7.676665772,7.676665772
-1.803213924,1.305927313,7.675719127,7.675719127
-1.796321712,1.306859256,7.674759569,7.674759569
-1.789429499,1.307805834,7.673786926,7.673786926
-1.782537287,1.308767276,7.672801026,7.672801026
-1.775645075,1.309743815,7.671801695,7.671801695
-1.768752863,1.310735687,7.670788757,7.670788757
-1.761860651,1.311743135,7.669762033,7.669762033
-1.754968438,1.3127664,7.668721341,7.668721341
-1.748076226,1.313805732,7.667666498,7.667666498
-1.741184014,1.314861383,7.66659732,7.66659732
-1.734291802,1.315933608,7.665513618,7.665513618
-1.72739959,1.317022667,7.664415203,7.664415203
-1.720507377,1.318128825,7.663301882,7.663301882
-1.713615165,1.319252348,7.66217346,7.66217346
-1.706722953,1.32039351,7.661029741,7.661029741
-1.699830741,1.321552586,7.659870524,7.659870524
-1.692938529,1.322729858,7.658695609,7.658695609
-1.686046316,1.323925612,7.657504791,7.657504791
-1.679154104,1.325140135,7.656297863,7.656297863
-1.672261892,1.326373723,7.655074615,7.655074615
-1.66536968,1.327626675,7.653834837,7.653834837
-1.658477467,1.328899293,7.652578313,7.652578313
-1.651585255,1.330191887,7.651304828,7.651304828
-1.644693043,1.331504768,7.65001416,7.65001416
-1.637800831,1.332838256,7.648706089,7.648706089
-1.630908619,1.334192672,7.647380389,7.647380389
-1.624016406,1.335568344,7.646036833,7.646036833
-1.617124194,1.336965606,7.644675191,7.644675191
-1.610231982,1.338384796,7.64329523,7.64329523
-1.60333977,1.339826258,7.641896714,7.641896714
-1.596447558,1.341290339,7.640479405,7.640479405
-1.589555345,1.342777394,7.639043062,7.639043062
-1.582663133,1.344287784,7.63758744,7.63758744
-1.575770921,1.345821873,7.636112292,7.636112292
-1.568878709,1.347380033,7.63461737,7.63461737
-1.561986496,1.34896264,7.633102419,7.633102419
-1.555094284,1.350570077,7.631567184,7.631567184
-1.548202072,1.352202734,7.630011407,7.630011407
-1.54130986,1.353861004,7.628434826,7.628434826
-1.534417648,1.355545289,7.626837177,7.626837177
-1.527525435,1.357255996,7.62521819,7.62521819
-1.520633223,1.358993538,7.623577596,7.623577596
-1.513741011,1.360758336,7.621915121,7.621915121
-1.506848799,1.362550815,7.620230487,7.620230487
-1.499956587,1.36437141,7.618523415,7.618523415
-1.493064374,1.36622056,7.61679362,7.61679362
-1.486172162,1.368098711,7.615040816,7.615040816
-1.47927995,1.370006318,7.613264713,7.613264713
-1.472387738,1.371943842,7.611465019,7.611465019
-1.465495526,1.373911749,7.609641435,7.609641435
-1.458603313,1.375910516,7.607793664,7.607793664
-1.451711101,1.377940625,7.6059214,7.6059214
-1.444818889,1.380002565,7.604024339,7.604024339
-1.437926677,1.382096836,7.602102169,7.602102169
-1.431034464,1.384223942,7.600154577,7.600154577
-1.424142252,1.386384397,7.598181247,7.598181247
-1.41725004,1.388578722,7.596181858,7.596181858
-1.410357828,1.390807446,7.594156085,7.594156085
-1.403465616,1.393071108,7.592103602,7.592103602
-1.396573403,1.395370252,7.590024077,7.590024077
-1.389681191,1.397705434,7.587917177,7.587917177
-1.382788979,1.400077217,7.585782561,7.585782561
-1.375896767,1.402486172,7.583619889,7.583619889
-1.369004555,1.404932881,7.581428814,7.581428814
-1.362112342,1.407417932,7.579208988,7.579208988
-1.35522013,1.409941925,7.576960058,7.576960058
-1.348327918,1.412505468,7.574681665,7.574681665
-1.341435706,1.415109178,7.572373451,7.572373451
-1.334543493,1.417753683,7.570035049,7.570035049
-1.327651281,1.42043962,7.567666093,7.567666093
-1.320759069,1.423167635,7.565266209,7.565266209
-1.313866857,1.425938385,7.562835022,7.562835022
-1.306974645,1.428752537,7.560372152,7.560372152
-1.300082432,1.431610768,7.557877215,7.557877215
-1.29319022,1.434513767,7.555349823,7.555349823
-1.286298008,1.437462231,7.552789585,7.552789585
-1.279405796,1.44045687,7.550196103,7.550196103
-1.272513584,1.443498404,7.547568979,7.547568979
-1.265621371,1.446587564,7.544907809,7.544907809
-1.258729159,1.449725093,7.542212185,7.542212185
-1.251836947,1.452911745,7.539481695,7.539481695
-1.244944735,1.456148286,7.536715922,7.536715922
-1.238052523,1.459435493,7.533914446,7.533914446
-1.23116031,1.462774157,7.531076843,7.531076843
-1.224268098,1.466165078,7.528202685,7.528202685
-1.217375886,1.469609072,7.525291539,7.525291539
-1.210483674,1.473106965,7.522342967,7.522342967
-1.203591461,1.476659596,7.519356528,7.519356528
-1.196699249,1.480267819,7.516331778,7.516331778
-1.189807037,1.483932497,7.513268267,7.513268267
-1.182914825,1.487654512,7.51016554,7.51016554
-1.176022613,1.491434754,7.50702314,7.50702314
-1.1691304,1.495274132,7.503840605,7.503840605
-1.162238188,1.499173563,7.500617467,7.500617467
-1.155345976,1.503133984,7.497353255,7.497353255
-1.148453764,1.507156342,7.494047495,7.494047495
-1.141561552,1.511241602,7.490699707,7.490699707
-1.134669339,1.515390741,7.487309407,7.487309407
-1.127777127,1.519604753,7.483876106,7.483876106
-1.120884915,1.523884646,7.480399312,7.480399312
-1.113992703,1.528231445,7.476878529,7.476878529
-1.10710049,1.532646188,7.473313254,7.473313254
-1.100208278,1.537129932,7.469702983,7.469702983
-1.093316066,1.541683748,7.466047206,7.466047206
-1.086423854,1.546308725,7.462345407,7.462345407
-1.079531642,1.551005968,7.458597069,7.458597069
-1.072639429,1.555776599,7.454801669,7.454801669
-1.065747217,1.560621757,7.45095868,7.45095868
-1.058855005,1.565542599,7.447067569,7.447067569
-1.051962793,1.570540298,7.443127802,7.443127802
-1.045070581,1.575616048,7.439138837,7.439138837
-1.038178368,1.580771058,7.435100131,7.435100131
-1.031286156,1.586006559,7.431011135,7.431011135
-1.024393944,1.591323797,7.426871296,7.426871296
-1.017501732,1.596724039,7.422680057,7.422680057
-1.01060952,1.602208573,7.418436856,7.418436856
-1.003717307,1.607778703,7.414141128,7.414141128
-0.996825095,1.613435755,7.409792303,7.409792303
-0.989932883,1.619181076,7.405389808,7.405389808
-0.983040671,1.625016032,7.400933064,7.400933064
-0.976148458,1.63094201,7.396421488,7.396421488
-0.969256246,1.636960419,7.391854497,7.391854497
-0.962364034,1.643072688,7.387231498,7.387231498
-0.955471822,1.64928027,7.382551898,7.382551898
-0.94857961,1.655584637,7.377815099,7.377815099
-0.941687397,1.661987287,7.373020499,7.373020499
-0.934795185,1.668489738,7.368167493,7.368167493
-0.927902973,1.675093531,7.36325547,7.36325547
-0.921010761,1.681800232,7.358283818,7.358283818
-0.914118549,1.68861143,7.353251919,7.353251919
-0.907226336,1.695528738,7.348159154,7.348159154
-0.900334124,1.702553794,7.343004897,7.343004897
-0.893441912,1.709688259,7.337788522,7.337788522
-0.8865497,1.716933821,7.332509397,7.332509397
-0.879657487,1.724292194,7.327166889,7.327166889
-0.872765275,1.731765114,7.321760358,7.321760358
-0.865873063,1.739354349,7.316289164,7.316289164
-0.858980851,1.747061689,7.310752664,7.310752664
-0.852088639,1.754888953,7.30515021,7.30515021
-0.845196426,1.762837986,7.299481152,7.299481152
-0.838304214,1.770910664,7.293744838,7.293744838
-0.831412002,1.779108887,7.287940611,7.287940611
-0.82451979,1.787434586,7.282067814,7.282067814
-0.817627578,1.795889721,7.276125786,7.276125786
-0.810735365,1.804476281,7.270113863,7.270113863
-0.803843153,1.813196285,7.26403138,7.26403138
-0.796950941,1.822051781,7.25787767,7.25787767
-0.790058729,1.83104485,7.251652062,7.251652062
-0.783166517,1.840177602,7.245353885,7.245353885
-0.776274304,1.84945218,7.238982465,7.238982465
-0.769382092,1.858870758,7.232537127,7.232537127
-0.76248988,1.868435543,7.226017195,7.226017195
-0.755597668,1.878148775,7.219421991,7.219421991
-0.748705455,1.888012727,7.212750835,7.212750835
-0.741813243,1.898029706,7.206003046,7.206003046
-0.734921031,1.908202054,7.199177945,7.199177945
-0.728028819,1.918532145,7.192274849,7.192274849
-0.721136607,1.929022393,7.185293076,7.185293076
-0.714244394,1.939675244,7.178231943,7.178231943
-0.707352182,1.950493181,7.171090768,7.171090768
-0.70045997,1.961478724,7.163868868,7.163868868
-0.693567758,1.972634432,7.15656556,7.15656556
-0.686675546,1.983962899,7.149180164,7.149180164
-0.679783333,1.995466759,7.141711997,7.141711997
-0.672891121,2.007148685,7.13416038,7.13416038
-0.665998909,2.019011387,7.126524634,7.126524634
-0.659106697,2.031057618,7.118804082,7.118804082
-0.652214484,2.04329017,7.110998047,7.110998047
-0.645322272,2.055711876,7.103105856,7.103105856
-0.63843006,2.068325611,7.095126838,7.095126838
-0.631537848,2.08113429,7.087060323,7.087060323
-0.624645636,2.094140874,7.078905646,7.078905646
-0.617753423,2.107348366,7.070662144,7.070662144
-0.610861211,2.120759812,7.062329156,7.062329156
-0.603968999,2.134378302,7.053906027,7.053906027
-0.597076787,2.148206972,7.045392106,7.045392106
-0.590184575,2.162249005,7.036786744,7.036786744
-0.583292362,2.176507628,7.0280893,7.0280893
-0.57640015,2.190986115,7.019299135,7.019299135
-0.569507938,2.205687788,7.010415618,7.010415618
-0.562615726,2.220616018,7.001438122,7.001438122
-0.555723514,2.235774222,6.992366027,6.992366027
-0.548831301,2.25116587,6.98319872,6.98319872
-0.541939089,2.266794478,6.973935594,6.973935594
-0.535046877,2.282663615,6.964576051,6.964576051
-0.528154665,2.298776902,6.955119499,6.955119499
-0.521262452,2.315138009,6.945565355,6.945565355
-0.51437024,2.331750661,6.935913046,6.935913046
-0.507478028,2.348618636,6.926162007,6.926162007
-0.500585816,2.365745764,6.916311683,6.916311683
-0.493693604,2.383135933,6.906361528,6.906361528
-0.486801391,2.400793082,6.89631101,6.89631101
-0.479909179,2.418721209,6.886159604,6.886159604
-0.473016967,2.436924369,6.8759068,6.8759068
-0.466124755,2.455406672,6.865552099,6.865552099
-0.459232543,2.474172288,6.855095015,6.855095015
-0.45234033,2.493225444,6.844535075,6.844535075
-0.445448118,2.512570429,6.833871822,6.833871822
-0.438555906,2.53221159,6.82310481,6.82310481
-0.431663694,2.552153336,6.812233611,6.812233611
-0.424771481,2.572400138,6.801257813,6.801257813
-0.417879269,2.592956528,6.790177019,6.790177019
-0.410987057,2.613827103,6.77899085,6.77899085
-0.404094845,2.635016523,6.767698943,6.767698943
-0.397202633,2.656529513,6.756300958,6.756300958
-0.39031042,2.678370862,6.744796569,6.744796569
-0.383418208,2.700545428,6.733185472,6.733185472
-0.376525996,2.723058133,6.721467386,6.721467386
-0.369633784,2.745913969,6.709642047,6.709642047
-0.362741572,2.769117995,6.697709216,6.697709216
-0.355849359,2.792675341,6.685668678,6.685668678
-0.348957147,2.816591206,6.673520237,6.673520237
-0.342064935,2.840870859,6.661263728,6.661263728
-0.335172723,2.865519642,6.648899005,6.648899005
-0.328280511,2.890542969,6.636425952,6.636425952
-0.321388298,2.915946327,6.623844481,6.623844481
-0.314496086,2.941735278,6.611154528,6.611154528
-0.307603874,2.967915458,6.598356061,6.598356061
-0.300711662,2.994492578,6.585449077,6.585449077
-0.293819449,3.021472427,6.572433602,6.572433602
-0.286927237,3.048860871,6.559309697,6.559309697
-0.280035025,3.076663853,6.546077452,6.546077452
-0.273142813,3.104887394,6.532736993,6.532736993
-0.266250601,3.133537599,6.51928848,6.51928848
-0.259358388,3.162620648,6.505732107,6.505732107
-0.252466176,3.192142805,6.492068106,6.492068106
-0.245573964,3.222110418,6.478296747,6.478296747
-0.238681752,3.252529914,6.464418337,6.464418337
-0.23178954,3.283407806,6.450433224,6.450433224
-0.224897327,3.314750691,6.436341796,6.436341796
-0.218005115,3.346565252,6.422144483,6.422144483
-0.211112903,3.378858256,6.407841757,6.407841757
-0.204220691,3.41163656,6.393434137,6.393434137
-0.197328478,3.444907106,6.378922184,6.378922184
-0.190436266,3.478676926,6.364306506,6.364306506
-0.183544054,3.512953141,6.34958776,6.34958776
-0.176651842,3.547742962,6.33476665,6.33476665
-0.16975963,3.58305369,6.31984393,6.31984393
-0.162867417,3.618892719,6.304820405,6.304820405
-0.155975205,3.655267535,6.289696933,6.289696933
-0.149082993,3.692185717,6.274474424,6.274474424
-0.142190781,3.729654937,6.259153842,6.259153842
-0.135298569,3.767682963,6.243736209,6.243736209
-0.128406356,3.806277658,6.228222603,6.228222603
-0.121514144,3.845446981,6.212614158,6.212614158
-0.114621932,3.885198987,6.19691207,6.19691207
-0.10772972,3.925541831,6.181117593,6.181117593
-0.100837508,3.966483763,6.165232046,6.165232046
-0.093945295,4.008033134,6.149256807,6.149256807
-0.087053083,4.050198394,6.133193322,6.133193322
-0.080160871,4.092988093,6.117043097,6.117043097
-0.073268659,4.136410883,6.10080771,6.10080771
-0.066376446,4.180475516,6.084488803,6.084488803
-0.059484234,4.225190848,6.068088088,6.068088088
-0.052592022,4.270565836,6.051607346,6.051607346
-0.04569981,4.31660954,6.035048429,6.035048429
-0.038807598,4.363331127,6.018413262,6.018413262
-0.031915385,4.410739864,6.001703842,6.001703842
-0.025023173,4.458845127,5.98492224,5.98492224
-0.018130961,4.507656395,5.968070602,5.968070602
-0.011238749,4.557183253,5.951151151,5.951151151
-0.004346537,4.607435395,5.934166187,5.934166187
0.002545676,4.658422618,5.917118085,5.917118085
0.009437888,4.710154829,5.900009302,5.900009302
0.0163301,4.762642041,5.882842374,5.882842374
0.023222312,4.815894377,5.865619914,5.865619914
0.030114525,4.869922067,5.84834462,5.84834462
0.037006737,4.924735449,5.831019269,5.831019269
0.043898949,4.980344971,5.81364672,5.81364672
0.050791161,5.03676119,5.796229916,5.796229916
0.057683373,5.093994771,5.778771882,5.778771882
0.064575586,5.15205649,5.761275726,5.761275726
0.071467798,5.210957233,5.743744639,5.743744639
0.07836001,5.270707994,5.726181898,5.726181898
0.085252222,5.331319878,5.708590861,5.708590861
0.092144434,5.392804099,5.690974972,5.690974972
0.099036647,5.455171982,5.673337756,5.673337756
0.105928859,5.51843496,5.655682823,5.655682823
0.112821071,5.582604577,5.638013866,5.638013866
0.119713283,5.647692486,5.620334659,5.620334659
0.126605495,5.713710449,5.602649059,5.602649059
0.133497708,5.780670336,5.584961003,5.584961003
0.14038992,5.848584128,5.567274509,5.567274509
0.147282132,5.917463912,5.549593673,5.549593673
0.154174344,5.987321884,5.53192267,5.53192267
0.161066557,6.058170348,5.51426575,5.51426575
0.167958769,6.130021713,5.496627238,5.496627238
0.174850981,6.202888497,5.479011533,5.479011533
0.181743193,6.27678332,5.461423103,5.461423103
0.188635405,6.351718911,5.443866488,5.443866488
0.195527618,6.4277081,5.426346292,5.426346292
0.20241983,6.504763821,5.408867184,5.408867184
0.209312042,6.582899112,5.391433894,5.391433894
0.216204254,6.662127111,5.374051212,5.374051212
0.223096466,6.742461056,5.356723982,5.356723982
0.229988679,6.823914286,5.339457098,5.339457098
0.236880891,6.906500236,5.322255506,5.322255506
0.243773103,6.99023244,5.305124193,5.305124193
0.250665315,7.075124525,5.288068188,5.288068188
0.257557528,7.161190213,5.271092555,5.271092555
0.26444974,7.24844332,5.254202389,5.254202389
0.271341952,7.336897751,5.237402812,5.237402812
0.278234164,7.4265675,5.220698966,5.220698966
0.285126376,7.517466649,5.204096008,5.204096008
0.292018589,7.609609367,5.187599107,5.187599107
0.298910801,7.703009902,5.171213435,5.171213435
0.305803013,7.79768259,5.154944162,5.154944162
0.312695225,7.893641839,5.138796447,5.138796447
0.319587437,7.99090214,5.122775436,5.122775436
0.32647965,8.089478056,5.106886252,5.106886252
0.333371862,8.189384222,5.091133987,5.091133987
0.340264074,8.290635342,5.075523697,5.075523697
0.347156286,8.393246189,5.060060392,5.060060392
0.354048498,8.497231598,5.044749029,5.044749029
0.360940711,8.602606466,5.029594502,5.029594502
0.367832923,8.709385748,5.014601638,5.014601638
0.374725135,8.817584454,4.999775183,4.999775183
0.381617347,8.927217646,4.985119796,4.985119796
0.38850956,9.038300433,4.97064004,4.97064004
0.395401772,9.150847971,4.95634037,4.95634037
0.402293984,9.264875453,4.942225128,4.942225128
0.409186196,9.380398115,4.928298529,4.928298529
0.416078408,9.497431222,4.914564655,4.914564655
0.422970621,9.615990069,4.901027443,4.901027443
0.429862833,9.736089979,4.887690673,4.887690673
0.436755045,9.857746293,4.874557965,4.874557965
0.443647257,9.98097437,4.861632762,4.861632762
0.450539469,10.10578958,4.848918324,4.848918324
0.457431682,10.2322073,4.836417714,4.836417714
0.464323894,10.36024291,4.824133794,4.824133794
0.471216106,10.4899118,4.812069211,4.812069211
0.478108318,10.62122932,4.800226387,4.800226387
0.485000531,10.75421083,4.788607512,4.788607512
0.491892743,10.88887168,4.777214533,4.777214533
0.498784955,11.02522718,4.766049143,4.766049143
0.505677167,11.16329261,4.755112778,4.755112778
0.512569379,11.30308322,4.744406599,4.744406599
0.519461592,11.44461423,4.733931494,4.733931494
0.526353804,11.58790078,4.72368806,4.72368806
0.533246016,11.73295798,4.713676602,4.713676602
0.540138228,11.87980088,4.703897125,4.703897125
0.54703044,12.02844446,4.694349322,4.694349322
0.553922653,12.17890362,4.685032575,4.685032575
0.560814865,12.33119318,4.675945943,4.675945943
0.567707077,12.48532788,4.667088158,4.667088158
0.574599289,12.64132235,4.658457624,4.658457624
0.581491502,12.79919113,4.650052407,4.650052407
0.588383714,12.95894865,4.641870235,4.641870235
0.595275926,13.12060922,4.633908493,4.633908493
0.602168138,13.28418702,4.626164224,4.626164224
0.60906035,13.44969609,4.618634123,4.618634123
0.615952563,13.61715035,4.611314538,4.611314538
0.622844775,13.78656355,4.60420147,4.60420147
0.629736987,13.95794929,4.597290573,4.597290573
0.636629199,14.13132101,4.590577156,4.590577156
0.643521411,14.30669194,4.584056184,4.584056184
0.650413624,14.48407518,4.577722281,4.577722281
0.657305836,14.66348358,4.571569735,4.571569735
0.664198048,14.84492984,4.565592499,4.565592499
0.67109026,15.0284264,4.559784199,4.559784199
0.677982472,15.21398551,4.55413814,4.55413814
0.684874685,15.40161918,4.548647312,4.548647312
0.691766897,15.59133919,4.543304395,4.543304395
0.698659109,15.78315703,4.538101772,4.538101772
0.705551321,15.97708399,4.533031535,4.533031535
0.712443534,16.17313104,4.528085494,4.528085494
0.719335746,16.3713089,4.523255191,4.523255191
0.726227958,16.57162797,4.518531908,4.518531908
0.73312017,16.7740984,4.513906679,4.513906679
0.740012382,16.97872997,4.509370305,4.509370305
0.746904595,17.18553217,4.504913367,4.504913367
0.753796807,17.39451417,4.500526235,4.500526235
0.760689019,17.60568477,4.496199091,4.496199091
0.767581231,17.81905244,4.491921936,4.491921936
0.774473443,18.03462527,4.487684611,4.487684611
0.781365656,18.25241098,4.483476812,4.483476812
0.788257868,18.47241692,4.479288103,4.479288103
0.79515008,18.69465003,4.475107941,4.475107941
0.802042292,18.91911684,4.470925686,4.470925686
0.808934505,19.14582347,4.466730624,4.466730624
0.815826717,19.37477561,4.462511982,4.462511982
0.822718929,19.60597853,4.45825895,4.45825895
0.829611141,19.83943702,4.453960699,4.453960699
0.836503353,20.07515542,4.4496064,4.4496064
0.843395566,20.31313762,4.445185244,4.445185244
0.850287778,20.55338699,4.440686462,4.440686462
0.85717999,20.79590645,4.436099347,4.436099347
0.864072202,21.04069838,4.43141327,4.43141327
0.870964414,21.28776468,4.426617707,4.426617707
0.877856627,21.5371067,4.421702252,4.421702252
0.884748839,21.78872527,4.416656645,4.416656645
0.891641051,22.04262067,4.411470789,4.411470789
0.898533263,22.29879263,4.406134769,4.406134769
0.905425475,22.55724032,4.400638877,4.400638877
0.912317688,22.81796233,4.394973631,4.394973631
