"wavelength","measurement"
380,6.50619994038352e-05
381,0.000118266441789025
382,8.62264104302997e-05
383,4.46054968111633e-05
384,4.81595862802398e-05
385,7.49318401818921e-05
386,4.08552745435104e-05
387,2.6505401439214e-05
388,4.88324770915605e-05
389,0.000102207435025313
390,6.19633007088499e-05
391,6.76617153567923e-05
392,4.95946534715802e-05
393,5.0760570322857e-05
394,7.73275257391638e-05
395,4.74332516484444e-05
396,4.14415979429933e-05
397,8.15908397666591e-05
398,0.000121740081590325
399,0.000161889323413991
400,0.000295473312953278
401,0.000583214546719118
402,0.000991572377177881
403,0.00120942531842728
404,0.00129044566947659
405,0.00120994357622313
406,0.00111309707984878
407,0.000661135491813558
408,0.000406989131326337
409,0.000299400147839533
410,0.000209255246903809
411,0.000144396219074583
412,0.000160658194619145
413,0.000173557274438544
414,0.00016836554513989
415,0.000169517354464551
416,0.000165032407214899
417,0.000200579483830609
418,0.000202655676869373
419,0.000193539559669542
420,0.000211739837022617
421,0.000225063237495576
422,0.000237436915902031
423,0.00024386399360136
424,0.000240910621156448
425,0.000276939755416004
426,0.000305041617561052
427,0.00031864359372951
428,0.000303255695069321
429,0.00039734897518311
430,0.000615225105010143
431,0.00126049175287284
432,0.00240266448883177
433,0.00405969250678155
434,0.00520992678562604
435,0.00539036632300473
436,0.00499471486689059
437,0.00375547328940705
438,0.00251623171192351
439,0.00127699013443997
440,0.000840663656260525
441,0.000620157305931055
442,0.000470495672527751
443,0.000432961555786961
444,0.000427534957796807
445,0.000422108359806654
446,0.0004166817618165
447,0.00041179709315118
448,0.000431588943839629
449,0.000419450242434769
450,0.000420489303858966
451,0.000392473817950024
452,0.000394808195699155
453,0.000397142573448287
454,0.000399476951197419
455,0.000388294348566321
456,0.000339454052492391
457,0.00040076365980531
458,0.0003749909301021
459,0.0003867864075947
460,0.000368837201745221
461,0.000368789735507371
462,0.000397013673078922
463,0.000370972831693809
464,0.000381617863654157
465,0.000390163626621452
466,0.000376362259965109
467,0.000382898019486831
468,0.00033511420990344
469,0.000327779024488598
470,0.000341301519733689
471,0.000310815101331251
472,0.000310204986454201
473,0.000287202075657468
474,0.000306032871429779
475,0.000312249236190548
476,0.000287523249409494
477,0.000354080012737529
478,0.000420636776065563
479,0.000487193539393598
480,0.00063737244625022
481,0.000872257291348655
482,0.00122189871602535
483,0.00166998236932401
484,0.00208985751064781
485,0.00235179835007301
486,0.00258930548470523
487,0.00268738988189936
488,0.00264040644721151
489,0.00252910443423445
490,0.00243660874808789
491,0.00228826872507613
492,0.00215563872391469
493,0.00191216944828446
494,0.00176139640854451
495,0.00154726835635188
496,0.00139385510318375
497,0.00126816710803188
498,0.00115926473115463
499,0.00099193258792808
500,0.000850110299921063
501,0.000687130645380939
502,0.000555707362161198
503,0.000411595318821723
504,0.000349118531823356
505,0.000276266874548947
506,0.000231853649013137
507,0.000200506100564104
508,0.00017867210090648
509,0.000176512204752546
510,0.000155086815051933
511,0.000152977038894278
512,0.00015718237827103
513,0.000143741530608182
514,0.000125938972777649
515,0.000138763689451219
516,0.000121533677688448
517,0.000118254522453898
518,0.000121582167488493
519,9.6234636553889e-05
520,9.5475809998706e-05
521,9.9217093743556e-05
522,0.000102958377488406
523,0.000106699661233256
524,8.96278236181966e-05
525,0.000102430507170159
526,9.17415203758477e-05
527,0.000111682568160828
528,0.00013877956112336
529,0.000181384070448037
530,0.00024482025033762
531,0.000329531058851516
532,0.000448657348723567
533,0.000666163674100609
534,0.00101293002119525
535,0.0014239933499587
536,0.00213334781987763
537,0.0031456258079678
538,0.00454115018033144
539,0.00614318898567402
540,0.00745126452005876
541,0.00888892269925835
542,0.0101533326072766
543,0.0112986106214972
544,0.0119592142387422
545,0.0119661627071104
546,0.0118538253002764
547,0.0101399549963079
548,0.0084260846923393
549,0.00671221438837074
550,0.0049382726639275
551,0.00369364066329088
552,0.00269988309037709
553,0.00203619561754958
554,0.00154517728321095
555,0.00117763225910882
556,0.000864605736645206
557,0.000620090101030025
558,0.000460486113548046
559,0.000367298565894449
560,0.000311138321821556
561,0.00027125516027746
562,0.000266682875602135
563,0.000243493892364054
564,0.000244738493428084
565,0.000230244268723648
566,0.000223437912652647
567,0.000203057018318813
568,0.000199761909089339
569,0.000200205275130648
570,0.000203240841656946
571,0.000211541300844659
572,0.000274192275518297
573,0.000423474095316813
574,0.000701042587156123
575,0.00102097186364881
576,0.00131757609163715
577,0.00161418031962549
